id_student,code_module,code_presentation,total_assessments_submitted,overall_avg_score,overall_avg_days_late,total_failed_assessments,weighted_avg_score
510883,FFF,2013B,12,78.16666666666667,-69.0,0,72.0
510914,CCC,2014B,3,78.33333333333333,-4.0,0,87.72222222222223
511001,BBB,2014J,5,76.8,-0.2,0,68.95
511050,BBB,2013B,11,86.72727272727273,-5.454545454545454,0,79.72
511067,BBB,2013B,9,84.66666666666667,1.4444444444444444,0,77.70370370370371
511199,EEE,2014B,4,62.75,6.5,0,59.96
511228,GGG,2014B,9,90.0,-48.111111111111114,0,
511258,CCC,2014J,9,88.22222222222223,0.75,0,84.44
511282,DDD,2013J,7,73.42857142857143,-2.7142857142857144,0,74.6625
511295,BBB,2014J,1,100.0,0.0,0,
511306,BBB,2013B,11,84.27272727272727,-0.7272727272727273,1,73.56
511309,FFF,2014J,12,62.916666666666664,-72.58333333333333,0,60.0
511345,DDD,2014J,7,81.71428571428571,-9.666666666666666,0,80.775
511350,CCC,2014J,2,22.0,3.0,1,4.0
511350,FFF,2014B,7,53.0,-34.714285714285715,3,37.75
511350,FFF,2014J,3,44.666666666666664,2.6666666666666665,1,38.0
511453,DDD,2013J,7,69.42857142857143,-4.285714285714286,0,62.025
511459,BBB,2013B,11,74.0,1.9090909090909092,0,64.83
511473,CCC,2014B,5,65.0,2.0,0,79.56
511474,BBB,2013B,1,80.0,-1.0,0,80.0
511492,GGG,2014B,2,55.0,-1.5,0,
511506,BBB,2014B,6,55.166666666666664,1.5,1,52.08695652173913
511515,BBB,2013B,10,41.3,5.6,4,45.890243902439025
511524,BBB,2013B,11,81.45454545454545,0.8181818181818182,1,69.67
511527,BBB,2013B,7,78.5,10.714285714285714,0,42.32258064516129
511569,DDD,2013B,2,74.0,1.0,0,72.26315789473684
511571,GGG,2013J,9,96.11111111111111,-42.111111111111114,0,
511576,DDD,2013B,9,49.44444444444444,2.2222222222222223,3,40.74305555555556
511612,CCC,2014J,3,79.0,1.3333333333333333,0,76.77777777777777
511657,CCC,2014B,2,49.0,1.0,0,48.36363636363637
511657,EEE,2014B,1,86.0,0.0,0,86.0
511676,DDD,2014J,7,52.714285714285715,0.6666666666666666,1,45.775
511678,BBB,2013J,11,74.54545454545455,-1.4545454545454546,0,58.72
511693,BBB,2013B,11,78.27272727272727,0.45454545454545453,0,75.26
511762,FFF,2013B,12,86.16666666666667,-30.416666666666668,0,91.25
511807,BBB,2014J,5,41.6,0.2,1,49.0
511890,DDD,2014B,2,66.0,18.0,0,65.55555555555556
511901,BBB,2014B,5,73.8,-0.4,0,72.58441558441558
511912,FFF,2014B,12,94.58333333333333,-34.166666666666664,0,95.5
511949,DDD,2013B,9,73.88888888888889,1.2222222222222223,0,70.49166666666666
511981,FFF,2014J,12,55.916666666666664,-23.25,1,47.0
511990,FFF,2013B,1,86.0,17.0,0,86.0
512046,DDD,2014J,7,69.0,2.5,0,66.4
512070,BBB,2013B,1,53.0,10.0,0,53.0
512080,DDD,2013B,11,72.45454545454545,-0.2727272727272727,1,54.67329545454545
512118,BBB,2014B,4,88.0,-0.25,0,78.96
512123,FFF,2013J,2,71.0,-1.0,0,71.0
512180,BBB,2013B,4,53.25,1.5,0,46.28
512236,FFF,2014B,4,60.5,1.75,0,60.333333333333336
512242,BBB,2013B,7,90.42857142857143,1.7142857142857142,0,81.86666666666666
512257,CCC,2014J,6,24.166666666666668,2.6,6,25.41044776119403
512258,GGG,2013J,9,88.88888888888889,-42.111111111111114,0,
512259,CCC,2014J,9,68.33333333333333,1.125,0,60.23
512259,DDD,2013J,7,76.71428571428571,-4.0,0,73.275
512330,CCC,2014J,1,44.0,3.0,0,44.0
512335,FFF,2013J,2,47.0,0.5,0,47.0
512353,CCC,2014B,2,38.0,0.5,1,36.72727272727273
512404,DDD,2013B,1,60.0,2.0,0,60.0
512411,BBB,2014J,5,83.6,-1.0,0,82.35
512417,BBB,2013J,10,85.5,2.1,0,75.17073170731707
512460,AAA,2013J,5,72.4,-0.2,0,73.2
512475,CCC,2014B,5,93.4,2.0,0,98.888
512525,DDD,2013J,4,54.75,3.0,1,53.0
512581,BBB,2013J,7,85.28571428571429,0.5714285714285714,0,76.38709677419355
512582,CCC,2014B,4,87.75,1.5,0,87.0
512706,DDD,2013J,7,54.142857142857146,-2.142857142857143,1,46.375
512722,BBB,2014J,5,54.2,-4.0,1,68.5
512775,BBB,2013J,9,69.0,1.7777777777777777,1,69.15306122448979
512805,BBB,2013B,4,73.0,4.75,0,70.35593220338983
512839,BBB,2013J,2,89.5,2.0,0,82.5
512852,CCC,2014J,5,91.8,3.25,0,90.544
512861,DDD,2013B,14,73.5,0.35714285714285715,0,59.08
512883,BBB,2013B,3,57.0,1.6666666666666667,1,42.333333333333336
512883,BBB,2013J,4,53.25,3.25,1,29.31578947368421
512911,BBB,2013B,5,77.6,16.6,0,67.11538461538461
512929,BBB,2013B,11,88.72727272727273,2.8181818181818183,0,91.93
512940,BBB,2013J,11,79.72727272727273,-0.9090909090909091,0,74.37
512961,FFF,2013B,2,66.0,-1.0,0,66.0
512977,BBB,2013J,11,85.81818181818181,0.9090909090909091,0,80.0
512995,BBB,2013B,10,82.5,5.3,0,74.3170731707317
513007,DDD,2013J,2,31.0,0.0,1,27.727272727272727
513076,BBB,2013J,5,54.8,10.4,1,44.83720930232558
513077,BBB,2014B,11,55.18181818181818,4.181818181818182,1,53.06
513093,BBB,2013B,11,81.72727272727273,1.3636363636363635,0,77.53
513166,GGG,2014J,7,88.57142857142857,-47.714285714285715,0,
513172,FFF,2013B,4,67.75,5.0,0,62.0
513204,DDD,2013J,3,49.0,-0.3333333333333333,1,46.375
513210,BBB,2013B,10,72.7,2.7,0,62.84146341463415
513228,FFF,2013J,6,72.33333333333333,-47.166666666666664,0,75.5
513246,DDD,2013B,3,57.0,1.6666666666666667,0,52.529411764705884
513250,BBB,2014J,2,83.5,-1.5,0,67.0
513266,FFF,2013B,12,70.91666666666667,-38.416666666666664,0,69.75
513268,FFF,2013B,12,70.66666666666667,-0.75,0,68.0
513272,FFF,2014J,2,60.0,3.0,0,60.0
513283,DDD,2014J,5,75.0,-2.6,0,67.73333333333333
513315,BBB,2013B,11,57.90909090909091,-0.45454545454545453,1,49.84
513349,DDD,2013J,4,90.5,-7.5,0,90.25
513356,DDD,2013J,4,48.25,-0.75,2,44.833333333333336
513396,DDD,2013B,10,51.0,2.9,3,44.15923566878981
513415,DDD,2014B,1,75.0,13.0,0,75.0
513422,FFF,2014J,12,71.08333333333333,0.3333333333333333,0,76.0
513428,FFF,2013B,10,73.2,4.0,1,84.5
513428,FFF,2014J,12,81.58333333333333,1.75,0,92.0
513482,DDD,2013J,1,84.0,-2.0,0,84.0
513499,DDD,2013J,6,66.5,-5.666666666666667,0,65.65277777777777
513638,CCC,2014B,9,88.11111111111111,1.75,0,87.63
513672,EEE,2014B,4,92.0,-5.75,0,91.76
513687,DDD,2013B,3,69.0,1.3333333333333333,0,73.04
513687,DDD,2014B,5,70.8,1.2,0,53.859375
513701,FFF,2014B,12,79.16666666666667,-26.75,0,79.25
513733,BBB,2013B,9,59.22222222222222,1.6666666666666667,0,56.67901234567901
513751,BBB,2014J,5,44.6,-2.2,1,55.6
513757,BBB,2013B,11,76.81818181818181,4.090909090909091,0,74.09
513773,DDD,2013B,11,53.36363636363637,1.1818181818181819,2,52.042857142857144
513836,BBB,2013J,3,76.0,0.0,0,62.25
513853,DDD,2013J,7,70.28571428571429,-8.0,0,67.3875
513854,DDD,2013B,14,78.85714285714286,-0.42857142857142855,0,73.2475
513881,BBB,2013B,9,69.33333333333333,0.3333333333333333,0,63.98765432098765
513934,CCC,2014B,2,73.5,2.0,0,81.0
513954,DDD,2013J,3,66.66666666666667,5.0,0,67.5
513957,DDD,2014B,7,50.57142857142857,-0.7142857142857143,2,55.675
513969,CCC,2014J,9,79.88888888888889,1.875,0,75.595
514000,CCC,2014B,1,80.0,2.0,0,80.0
514031,BBB,2014B,9,88.77777777777777,9.0,0,82.59375
514043,BBB,2013J,11,75.54545454545455,2.4545454545454546,0,59.53
514074,BBB,2013J,4,70.25,1.75,0,57.04
514078,FFF,2014J,12,70.25,-66.41666666666667,0,63.25
514096,FFF,2013B,2,60.0,5.5,0,58.0
514125,DDD,2013J,6,70.83333333333333,-3.1666666666666665,0,68.32894736842105
514140,BBB,2013B,11,71.54545454545455,1.8181818181818181,0,65.73
514186,CCC,2014B,1,10.0,2.0,1,10.0
514277,DDD,2014J,7,90.28571428571429,-1.3333333333333333,0,92.775
514300,DDD,2013B,12,44.666666666666664,0.0,5,39.424083769633505
514302,BBB,2013J,11,75.18181818181819,1.0,0,67.45
514324,DDD,2014J,3,71.0,-1.6666666666666667,0,71.2
514445,BBB,2013J,8,68.125,0.25,2,55.1875
514504,CCC,2014J,4,50.75,4.5,2,35.1
514556,FFF,2014J,4,54.0,0.5,2,42.0
514558,FFF,2013J,12,52.583333333333336,-18.75,4,45.5
514580,FFF,2013B,12,85.41666666666667,-61.916666666666664,0,83.5
514633,DDD,2013B,4,39.5,1.25,3,35.75555555555555
514648,GGG,2014J,9,91.66666666666667,-41.333333333333336,0,
514675,FFF,2013B,11,72.9090909090909,-64.63636363636364,1,62.25
514699,GGG,2013J,1,75.0,5.0,0,
514756,FFF,2013B,12,62.416666666666664,1.1666666666666667,0,67.75
514773,DDD,2013B,6,86.0,0.6666666666666666,0,87.3157894736842
514776,BBB,2013J,11,77.45454545454545,1.4545454545454546,0,68.66
514864,BBB,2013J,11,78.9090909090909,-1.0,0,76.13
514903,FFF,2013B,12,83.66666666666667,-8.083333333333334,0,86.25
514913,FFF,2013B,4,50.5,-61.5,1,40.5
514913,FFF,2013J,1,44.0,-3.0,0,44.0
514969,FFF,2013B,12,80.83333333333333,-60.25,0,69.5
514981,BBB,2013B,10,69.9,2.2,0,66.91463414634147
514987,BBB,2013B,8,74.125,2.25,0,67.9375
515035,BBB,2013B,3,56.333333333333336,21.333333333333332,0,55.80487804878049
515046,CCC,2014B,9,89.88888888888889,1.0,0,83.46
515046,DDD,2013B,14,85.42857142857143,-0.07142857142857142,0,84.0675
515051,GGG,2014B,6,78.33333333333333,-34.0,0,
515052,DDD,2014J,7,58.285714285714285,-1.3333333333333333,1,41.65
515056,DDD,2013J,7,77.85714285714286,-4.142857142857143,0,68.3125
515105,BBB,2013B,11,78.63636363636364,1.7272727272727273,0,71.15
515107,CCC,2014B,9,73.0,1.125,0,73.135
515125,EEE,2014B,4,53.75,2.75,1,52.88
515161,DDD,2014B,1,48.0,0.0,0,48.0
515170,DDD,2013B,12,63.5,0.8333333333333334,2,51.96927374301676
515203,BBB,2013J,4,59.25,21.25,1,55.779661016949156
515247,DDD,2013J,2,62.0,-1.5,0,62.55555555555556
515278,CCC,2014B,1,60.0,2.0,0,60.0
515285,FFF,2013J,12,88.58333333333333,-62.5,0,81.25
515311,BBB,2013B,11,79.36363636363636,3.272727272727273,0,72.72
515329,BBB,2014J,5,59.4,-2.4,1,72.95
515331,DDD,2014B,7,47.0,-12.285714285714286,3,42.6875
515345,GGG,2014J,1,66.0,0.0,0,
515349,BBB,2014J,5,88.8,-0.4,0,85.0
515426,CCC,2014J,6,78.0,3.0,0,75.57142857142857
515474,BBB,2013B,8,69.25,9.875,0,67.5
515491,CCC,2014J,5,86.0,3.25,0,60.744
515496,GGG,2013J,7,88.14285714285714,-43.42857142857143,0,
515497,BBB,2013B,8,63.42857142857143,9.75,1,52.51546391752577
515515,CCC,2014B,3,64.0,2.0,0,58.0
515520,DDD,2013J,6,57.5,-2.0,1,57.736111111111114
515574,FFF,2013J,2,48.5,8.5,0,48.5
515595,DDD,2013B,14,64.35714285714286,-0.07142857142857142,2,52.9775
515645,DDD,2014J,7,60.42857142857143,0.16666666666666666,2,54.15
515646,BBB,2013J,10,83.0,8.8,0,72.3780487804878
515676,BBB,2013J,11,69.0,0.7272727272727273,1,66.97
515734,CCC,2014J,9,41.111111111111114,0.875,3,34.595
515774,CCC,2014B,6,70.5,1.6,0,61.8134328358209
515774,EEE,2013J,4,91.0,-0.75,0,90.28
515821,EEE,2013J,2,65.5,3.0,0,65.9090909090909
515833,FFF,2013J,12,78.5,-20.833333333333332,0,86.75
515844,FFF,2013B,1,72.0,0.0,0,72.0
515857,CCC,2014J,9,74.55555555555556,1.875,0,63.3
515857,FFF,2013J,12,90.83333333333333,-71.33333333333333,0,82.0
515859,FFF,2013J,2,59.0,3.0,0,59.0
515888,FFF,2013J,12,78.66666666666667,-64.58333333333333,1,89.25
515903,DDD,2013B,14,78.85714285714286,-0.7857142857142857,0,67.8975
515936,CCC,2014B,3,27.0,7.666666666666667,3,26.73076923076923
515938,FFF,2013B,12,81.0,-55.25,0,87.5
515945,DDD,2013B,14,91.71428571428571,0.6428571428571429,0,89.015
515959,BBB,2013B,9,80.33333333333333,1.6666666666666667,0,69.03703703703704
515965,FFF,2014B,3,68.0,4.333333333333333,0,64.5
515977,EEE,2014J,4,86.75,-5.0,0,86.72
516010,DDD,2013B,12,63.333333333333336,4.5,1,56.54945054945055
516024,CCC,2014B,6,65.33333333333333,6.8,0,73.84353741496598
516047,EEE,2013J,1,72.0,0.0,0,72.0
516057,BBB,2013B,11,91.27272727272727,5.636363636363637,0,84.67
516095,FFF,2013J,12,61.5,-28.0,1,66.25
516238,CCC,2014B,9,92.44444444444444,-2.625,0,92.705
516238,EEE,2014B,4,94.25,-1.75,0,93.8
516281,DDD,2013B,8,69.5,0.875,0,65.8157894736842
516318,DDD,2014B,1,98.0,-2.0,0,98.0
516364,BBB,2013J,11,87.0909090909091,0.2727272727272727,0,79.92
516398,DDD,2013B,13,56.38461538461539,0.5384615384615384,4,51.82432432432432
516405,DDD,2014J,1,80.0,-1.0,0,80.0
516432,BBB,2013B,10,62.2,5.2,0,64.0
516434,BBB,2014J,5,60.8,-2.8,0,53.6
516434,GGG,2013J,8,73.25,-45.25,0,
516435,FFF,2013B,4,60.5,1.75,0,59.333333333333336
516450,DDD,2013B,10,83.9,-1.6,0,81.71549295774648
516456,BBB,2013B,10,80.4,3.6,0,69.23170731707317
516475,BBB,2013B,7,84.85714285714286,1.2857142857142858,0,78.31645569620254
516495,BBB,2013B,7,72.28571428571429,1.4285714285714286,0,67.0126582278481
516496,CCC,2014B,9,68.0,0.875,0,61.26
516529,BBB,2013B,11,90.36363636363636,-2.909090909090909,0,86.01
516562,DDD,2014J,5,59.4,2.2,1,50.333333333333336
516588,BBB,2014J,2,86.0,29.0,0,72.0
516601,BBB,2014B,10,80.5,2.6,0,76.66666666666667
516602,FFF,2014J,12,85.33333333333333,-41.75,0,85.5
516620,FFF,2013J,12,46.416666666666664,-0.16666666666666666,3,45.5
516634,FFF,2014B,12,70.33333333333333,-6.5,0,63.0
516653,DDD,2013J,7,44.857142857142854,-4.857142857142857,2,32.3125
516685,CCC,2014B,1,20.0,2.0,1,20.0
516726,CCC,2014B,8,88.75,-0.5714285714285714,0,92.93939393939394
516770,FFF,2013J,5,86.0,-128.4,0,68.0
516770,FFF,2014B,8,90.875,-67.375,0,88.33333333333333
516841,BBB,2013B,11,84.18181818181819,0.2727272727272727,0,75.2
516843,DDD,2013B,8,91.75,0.25,0,94.54385964912281
516926,BBB,2013J,7,70.28571428571429,1.8571428571428572,0,52.142857142857146
516946,DDD,2013J,5,63.8,-1.4,2,56.9375
517000,BBB,2013J,11,91.63636363636364,0.09090909090909091,0,89.18
517043,BBB,2013B,7,73.14285714285714,1.5714285714285714,0,75.83544303797468
517062,FFF,2013B,3,66.66666666666667,-1.0,0,64.5
517093,DDD,2013J,7,89.14285714285714,-5.571428571428571,0,85.25
517094,EEE,2014J,4,90.75,1.0,0,90.12
517195,FFF,2013B,12,63.916666666666664,1.4166666666666667,0,54.0
517223,CCC,2014J,3,60.333333333333336,2.0,1,59.05555555555556
517231,BBB,2013J,10,89.1,-0.5,0,81.32926829268293
517263,GGG,2014J,9,84.55555555555556,-36.44444444444444,0,
517269,FFF,2013B,12,86.58333333333333,-63.416666666666664,0,75.75
517274,FFF,2014B,11,71.45454545454545,-20.727272727272727,0,67.66666666666667
517277,FFF,2014B,11,73.54545454545455,-7.909090909090909,0,79.66666666666667
517349,FFF,2013B,11,78.0909090909091,-35.27272727272727,0,75.33333333333333
517352,BBB,2013J,11,89.81818181818181,1.8181818181818181,0,82.7
517362,FFF,2013B,1,0.0,0.0,1,0.0
517416,CCC,2014J,9,93.77777777777777,3.75,0,95.11
517416,DDD,2013J,7,91.42857142857143,-0.8571428571428571,0,87.6125
517474,BBB,2013B,10,79.5,0.8,0,66.9390243902439
517481,FFF,2013J,8,84.125,3.0,0,63.0
517486,FFF,2013B,1,86.0,-2.0,0,86.0
517551,FFF,2014J,12,62.083333333333336,-48.166666666666664,0,59.75
517569,FFF,2013B,10,63.1,-5.7,1,58.333333333333336
517617,BBB,2013B,11,86.63636363636364,3.8181818181818183,0,77.44
517646,DDD,2013B,14,65.92857142857143,-0.6428571428571429,0,60.1675
517679,BBB,2014B,11,88.45454545454545,1.4545454545454546,0,81.56
517726,DDD,2013B,1,43.0,2.0,0,43.0
517731,FFF,2013J,12,80.83333333333333,-56.75,0,71.0
517778,BBB,2013B,11,88.27272727272727,1.0,0,80.42
517850,FFF,2013B,11,68.27272727272727,-39.18181818181818,1,60.333333333333336
517864,DDD,2014B,6,61.833333333333336,-0.8333333333333334,0,69.91666666666667
517890,BBB,2013B,11,88.27272727272727,2.4545454545454546,0,79.64
517999,CCC,2014B,9,97.77777777777777,-1.375,0,97.15
518097,DDD,2013B,7,52.5,7.285714285714286,1,35.23809523809524
518116,EEE,2014B,2,54.0,5.0,0,34.36363636363637
518126,BBB,2013J,9,66.22222222222223,5.777777777777778,0,56.77777777777778
518134,CCC,2014J,2,91.0,3.5,0,91.625
518145,GGG,2014B,8,69.875,-47.875,0,
518155,DDD,2013B,5,50.2,2.4,1,54.23529411764706
518189,BBB,2013B,11,82.27272727272727,2.4545454545454546,0,78.35
518210,FFF,2014B,12,81.75,-89.08333333333333,0,83.0
518223,BBB,2013J,11,63.54545454545455,0.45454545454545453,0,63.1
518244,DDD,2014J,7,68.71428571428571,-2.0,0,61.125
518258,BBB,2013J,11,75.45454545454545,0.2727272727272727,0,69.29
518288,FFF,2013B,1,72.0,3.0,0,72.0
518349,DDD,2013B,14,65.57142857142857,0.07142857142857142,0,53.635
518359,CCC,2014J,9,97.0,-0.375,0,97.59
518359,FFF,2014B,12,92.75,-61.416666666666664,0,89.0
518363,CCC,2014B,5,68.2,2.0,0,52.088
518364,FFF,2013J,6,76.33333333333333,-61.833333333333336,0,65.0
518389,BBB,2014J,5,75.2,4.0,0,68.35
518412,FFF,2013B,12,83.75,-47.0,0,87.0
518436,DDD,2013B,12,84.0,0.5833333333333334,0,77.73743016759776
518469,BBB,2013B,9,84.66666666666667,2.0,0,85.484375
518496,BBB,2013J,11,90.0,5.0,0,81.89
518503,CCC,2014J,1,67.0,3.0,0,67.0
518544,FFF,2013J,12,82.66666666666667,-17.916666666666668,0,86.5
518661,GGG,2014B,7,62.0,-2.142857142857143,1,
518711,BBB,2014B,1,35.0,0.0,1,35.0
518731,DDD,2013J,6,50.166666666666664,2.5,2,48.388888888888886
518771,FFF,2013B,3,34.333333333333336,10.333333333333334,2,29.0
518808,AAA,2014J,5,73.8,2.0,0,74.1
518831,FFF,2013B,12,85.08333333333333,-68.5,0,91.5
518862,CCC,2014B,9,77.44444444444444,1.0,0,76.09
518876,BBB,2013B,11,75.36363636363636,1.1818181818181819,0,62.18
518879,BBB,2013B,11,79.18181818181819,-0.09090909090909091,0,72.1
518904,BBB,2013B,1,53.0,0.0,0,53.0
518930,FFF,2013J,2,63.0,3.5,0,63.0
518937,FFF,2013J,11,71.36363636363636,-10.0,0,77.66666666666667
518951,DDD,2013J,5,59.2,1.6,1,55.28125
518970,BBB,2013B,9,77.55555555555556,1.7777777777777777,0,73.32098765432099
519012,BBB,2013B,3,62.333333333333336,11.333333333333334,0,63.4054054054054
519057,CCC,2014J,9,59.888888888888886,2.875,2,53.86
519078,BBB,2014B,10,74.2,3.0,0,74.33333333333333
519084,BBB,2014B,1,83.0,11.0,0,83.0
519091,GGG,2013J,9,85.44444444444444,-27.88888888888889,0,
519094,DDD,2013B,10,57.7,0.7,0,49.116279069767444
519100,DDD,2013J,3,60.666666666666664,1.3333333333333333,0,61.25
519102,DDD,2013B,12,56.666666666666664,0.25,5,44.18994413407821
519115,FFF,2014J,12,64.91666666666667,2.4166666666666665,0,68.0
519116,CCC,2014J,2,75.5,1.5,0,66.9090909090909
519116,DDD,2014J,1,70.0,-4.0,0,70.0
519155,FFF,2013B,3,87.33333333333333,-59.333333333333336,0,94.0
519211,DDD,2013J,4,39.0,0.0,2,36.791666666666664
519222,BBB,2013B,10,81.3,1.8,0,72.32323232323232
519258,EEE,2014B,4,62.25,0.75,1,58.92
519294,BBB,2013J,10,77.3,2.1,0,72.78048780487805
519358,DDD,2013J,2,63.0,0.0,0,62.666666666666664
519387,BBB,2013B,10,77.7,3.2,0,64.2560975609756
519472,FFF,2013B,12,64.75,-34.416666666666664,1,57.25
519506,CCC,2014J,5,72.8,3.25,0,62.592
519510,FFF,2013B,9,85.66666666666667,-3.7777777777777777,0,86.75
519540,FFF,2013B,2,82.0,-3.0,0,82.0
519544,CCC,2014B,8,59.375,3.4285714285714284,1,66.28651685393258
519552,DDD,2013J,7,57.0,-1.4285714285714286,0,51.125
519584,BBB,2013J,11,77.9090909090909,0.7272727272727273,0,71.29
519589,CCC,2014B,1,20.0,2.0,1,20.0
519602,BBB,2013B,6,74.33333333333333,7.166666666666667,0,67.7948717948718
519684,CCC,2014J,2,85.5,1.5,0,83.27272727272727
519684,EEE,2013J,4,90.75,-1.75,0,89.64
519715,FFF,2013B,12,82.75,-62.333333333333336,0,81.5
519800,BBB,2013B,9,84.55555555555556,3.7777777777777777,0,75.39506172839506
519859,BBB,2014B,11,90.63636363636364,2.5454545454545454,0,87.46
519910,GGG,2014B,4,74.25,-52.25,0,
519936,FFF,2013B,12,58.583333333333336,0.5833333333333334,0,52.25
519941,DDD,2014J,4,57.0,-1.5,1,51.5
519961,DDD,2013J,1,36.0,-24.0,1,36.0
519969,FFF,2013B,12,48.416666666666664,-35.333333333333336,4,41.25
520002,BBB,2013J,11,89.0909090909091,0.8181818181818182,0,83.86
520006,BBB,2013J,11,92.27272727272727,-1.4545454545454546,0,87.3
520024,BBB,2013J,8,65.75,1.875,2,36.63492063492063
520024,BBB,2014J,5,49.0,0.8,1,56.9
520061,FFF,2013J,12,61.083333333333336,-24.25,0,57.75
520073,FFF,2013B,3,74.0,-0.6666666666666666,0,74.0
520076,BBB,2014J,5,69.2,4.2,0,61.1
520077,CCC,2014J,9,81.44444444444444,3.125,1,56.96
520077,EEE,2014J,4,89.5,-0.5,0,88.72
520082,FFF,2013B,11,71.0,-77.0,0,72.33333333333333
520097,FFF,2013B,12,86.41666666666667,-43.083333333333336,0,87.75
520100,BBB,2013J,1,67.0,-1.0,0,67.0
520150,DDD,2013J,7,80.85714285714286,-4.428571428571429,0,80.55
520187,FFF,2013B,12,73.16666666666667,-73.41666666666667,0,83.0
520249,FFF,2013J,1,46.0,1.0,0,46.0
520286,BBB,2013J,11,86.18181818181819,-1.5454545454545454,0,81.26
520325,BBB,2013J,11,76.9090909090909,-0.18181818181818182,0,63.42
520332,CCC,2014J,5,66.6,3.25,0,48.792
520349,DDD,2014B,3,41.666666666666664,1.0,1,39.8421052631579
520349,DDD,2014J,7,55.42857142857143,-1.1666666666666667,2,49.65
520360,FFF,2013B,1,72.0,-6.0,0,72.0
520377,CCC,2014B,9,70.0,0.5,0,69.05
520400,DDD,2013B,10,59.1,1.0,1,42.72566371681416
520544,FFF,2013B,12,78.08333333333333,-18.166666666666668,0,80.75
520588,CCC,2014B,9,60.666666666666664,-0.375,2,47.545
520711,FFF,2013B,2,72.0,0.5,0,72.0
520751,DDD,2013B,3,41.666666666666664,1.6666666666666667,2,41.64
520824,EEE,2014B,1,44.0,3.0,0,44.0
520836,BBB,2013B,10,75.9,6.3,0,72.58536585365853
520857,FFF,2013B,1,74.0,0.0,0,74.0
520873,FFF,2013B,1,72.0,-13.0,0,72.0
520891,DDD,2013J,7,81.85714285714286,-4.285714285714286,0,75.5
520962,DDD,2014B,7,68.14285714285714,-0.7142857142857143,1,58.875
520972,BBB,2014J,5,66.8,-2.8,0,54.25
521032,FFF,2014J,1,66.0,-1.0,0,66.0
521051,CCC,2014B,8,64.0,0.8571428571428571,0,58.4375
521081,BBB,2014J,5,70.6,4.2,0,63.3
521096,BBB,2013B,10,90.2,1.2,0,84.6951219512195
521109,FFF,2013J,4,48.25,-49.25,2,36.5
521115,CCC,2014J,8,81.625,1.0,0,80.734375
521115,FFF,2014J,12,87.91666666666667,-46.75,0,83.25
521153,FFF,2014J,2,79.0,0.0,0,79.0
521160,DDD,2013B,12,53.25,-0.08333333333333333,4,55.981675392670155
521164,BBB,2014J,4,55.25,0.25,1,69.61538461538461
521164,GGG,2013J,9,94.44444444444444,-18.77777777777778,0,
521255,FFF,2013J,2,69.0,-0.5,0,69.0
521255,FFF,2014J,3,48.333333333333336,10.0,1,48.333333333333336
521292,CCC,2014J,9,83.55555555555556,2.25,0,77.86
521297,CCC,2014B,5,47.6,2.0,1,49.568
521329,FFF,2013J,11,59.09090909090909,-87.81818181818181,0,66.33333333333333
521341,BBB,2013J,11,82.0,-0.7272727272727273,0,72.44
521377,FFF,2013B,2,82.0,10.5,0,82.0
521394,BBB,2013B,10,89.2,1.7,0,86.32926829268293
521404,DDD,2013B,14,86.85714285714286,-1.1428571428571428,0,87.425
521430,BBB,2013B,11,86.9090909090909,1.4545454545454546,0,85.82
521509,BBB,2013J,6,70.83333333333333,20.666666666666668,0,66.11538461538461
521526,FFF,2013B,12,83.5,-0.9166666666666666,0,78.75
521541,EEE,2014J,2,69.5,4.5,0,64.72727272727273
521590,BBB,2013J,11,90.81818181818181,0.45454545454545453,0,84.03
521614,CCC,2014B,9,98.88888888888889,0.375,0,98.12
521631,GGG,2014J,8,61.75,-44.375,2,
521644,GGG,2014B,9,68.33333333333333,0.6666666666666666,1,
521703,FFF,2014J,2,87.5,-221.0,0,
521709,DDD,2013B,11,75.63636363636364,-0.09090909090909091,0,73.10904255319149
521742,DDD,2013B,13,50.30769230769231,0.46153846153846156,4,42.067567567567565
521755,DDD,2013B,4,44.0,2.5,2,45.28888888888889
521764,BBB,2013B,10,83.9,3.3,0,77.39024390243902
521788,FFF,2013J,2,79.0,3.5,0,79.0
521895,BBB,2013J,9,73.44444444444444,3.4444444444444446,1,48.54545454545455
521903,BBB,2013B,10,69.2,3.3,0,64.71717171717172
521957,BBB,2013J,6,59.166666666666664,2.6666666666666665,0,52.59090909090909
521957,BBB,2014B,1,80.0,2.0,0,80.0
522004,CCC,2014J,2,6.5,2.5,2,4.0
522007,FFF,2013J,10,78.0,-34.8,0,69.25
522023,FFF,2013B,2,61.0,-1.0,0,61.0
522082,FFF,2013J,8,75.5,-0.5,0,61.5
522082,FFF,2014J,4,74.5,-4.75,0,78.0
522087,BBB,2014B,11,88.81818181818181,1.1818181818181819,0,79.81
522090,BBB,2013B,11,80.54545454545455,2.4545454545454546,0,68.39
522129,DDD,2014B,1,22.0,0.0,1,22.0
522189,BBB,2014J,5,60.4,-0.4,1,76.85
522205,DDD,2014B,4,71.25,-3.0,0,75.75
522249,BBB,2013B,8,78.75,5.875,0,71.6875
522257,CCC,2014J,9,82.0,2.875,0,70.31
522257,FFF,2013J,12,89.25,-63.0,0,80.75
522312,CCC,2014B,9,72.11111111111111,-3.25,0,74.595
522312,DDD,2013J,7,80.71428571428571,-17.285714285714285,0,86.8625
