code_module,code_presentation,week_number,final_result,active_students,total_clicks,avg_clicks_per_student
FFF,2013J,8,Withdrawn,221,16743,3.9911799761620976
FFF,2013J,9,Distinction,182,23246,3.9095190043726875
FFF,2013J,9,Fail,252,11011,3.7312775330396475
FFF,2013J,9,Pass,786,64709,3.9215199078843708
FFF,2013J,9,Withdrawn,203,11055,3.739851150202977
FFF,2013J,10,Distinction,168,21760,3.7196581196581198
FFF,2013J,10,Fail,204,11355,3.866189989785495
FFF,2013J,10,Pass,734,61482,3.8311316051844466
FFF,2013J,10,Withdrawn,173,8188,3.9233349305222807
FFF,2013J,11,Distinction,158,18186,3.5326340326340326
FFF,2013J,11,Fail,175,8241,3.6113058720420685
FFF,2013J,11,Pass,689,51065,3.6535021821563998
FFF,2013J,11,Withdrawn,128,6479,4.220846905537459
FFF,2013J,12,Distinction,140,9056,3.391760299625468
FFF,2013J,12,Fail,130,4375,3.453038674033149
FFF,2013J,12,Pass,574,31968,3.616698721574839
FFF,2013J,12,Withdrawn,102,3592,3.310599078341014
FFF,2013J,13,Distinction,177,20248,3.7670697674418605
FFF,2013J,13,Fail,194,10274,3.8278688524590163
FFF,2013J,13,Pass,775,67790,3.651494748182063
FFF,2013J,13,Withdrawn,135,6773,3.822234762979684
FFF,2013J,14,Distinction,185,33640,4.302890764901509
FFF,2013J,14,Fail,265,21918,3.6603206412825653
FFF,2013J,14,Pass,889,121072,3.991560068574443
FFF,2013J,14,Withdrawn,165,11407,4.033592644978784
FFF,2013J,15,Distinction,179,26833,4.846126061043886
FFF,2013J,15,Fail,199,14068,4.324623424531202
FFF,2013J,15,Pass,794,84052,4.755417256011316
FFF,2013J,15,Withdrawn,120,7920,3.6531365313653135
FFF,2013J,16,Distinction,180,25265,5.138295708765507
FFF,2013J,16,Fail,165,10580,4.58604247941049
FFF,2013J,16,Pass,777,71384,4.857045655575968
FFF,2013J,16,Withdrawn,96,5460,3.9854014598540144
FFF,2013J,17,Distinction,176,20256,4.5033348154735435
FFF,2013J,17,Fail,166,8674,4.3240279162512465
FFF,2013J,17,Pass,749,60247,4.525766225961538
FFF,2013J,17,Withdrawn,75,3541,4.185579196217494
FFF,2013J,18,Distinction,182,21114,4.16696269982238
FFF,2013J,18,Fail,185,9142,3.8267057346169944
FFF,2013J,18,Pass,787,67594,4.220931684775821
FFF,2013J,18,Withdrawn,70,2991,3.6834975369458127
FFF,2013J,19,Distinction,183,29292,4.7956777996070725
FFF,2013J,19,Fail,211,16949,4.191147378832839
FFF,2013J,19,Pass,880,113042,4.513735824948092
FFF,2013J,19,Withdrawn,73,6251,4.714177978883861
FFF,2013J,20,Distinction,182,24380,4.3203969519759
FFF,2013J,20,Fail,144,10354,4.55321020228672
FFF,2013J,20,Pass,798,82197,4.327296657015004
FFF,2013J,20,Withdrawn,50,3065,4.99185667752443
FFF,2013J,21,Distinction,179,30227,4.641025641025641
FFF,2013J,21,Fail,139,7940,4.022289766970618
FFF,2013J,21,Pass,797,93177,4.569964196380401
FFF,2013J,21,Withdrawn,44,2699,4.034379671150972
FFF,2013J,22,Distinction,176,35049,4.994157879737817
FFF,2013J,22,Fail,129,8592,4.022471910112359
FFF,2013J,22,Pass,802,91164,4.59310761789601
FFF,2013J,22,Withdrawn,41,2584,4.698181818181818
FFF,2013J,23,Distinction,178,29149,5.249234647938051
FFF,2013J,23,Fail,115,7054,4.487277353689567
FFF,2013J,23,Pass,749,81915,4.7942760154512465
FFF,2013J,23,Withdrawn,37,1614,4.149100257069409
FFF,2013J,24,Distinction,182,23328,4.144989339019189
FFF,2013J,24,Fail,127,9574,4.869786368260427
FFF,2013J,24,Pass,815,79015,4.37974613380633
FFF,2013J,24,Withdrawn,32,1410,3.8315217391304346
FFF,2013J,25,Distinction,187,26628,4.463291987931613
FFF,2013J,25,Fail,143,12974,4.724690458849235
FFF,2013J,25,Pass,869,99642,4.375252480899271
FFF,2013J,25,Withdrawn,36,2048,4.171079429735234
FFF,2013J,26,Distinction,167,21147,5.0590909090909095
FFF,2013J,26,Fail,92,6411,4.809452363090773
FFF,2013J,26,Pass,717,66877,5.181050511310815
FFF,2013J,26,Withdrawn,21,931,4.725888324873097
FFF,2013J,27,Distinction,166,18203,4.740364583333333
FFF,2013J,27,Fail,82,4787,4.494835680751174
FFF,2013J,27,Pass,697,59592,5.136355800724013
FFF,2013J,27,Withdrawn,14,845,5.451612903225806
FFF,2013J,28,Distinction,158,21597,5.4898322318251145
FFF,2013J,28,Fail,66,3519,4.685752330226365
FFF,2013J,28,Pass,611,52808,5.322314049586777
FFF,2013J,28,Withdrawn,9,130,2.549019607843137
FFF,2013J,29,Distinction,156,16828,4.644769528015456
FFF,2013J,29,Fail,50,3646,5.557926829268292
FFF,2013J,29,Pass,630,63771,5.215161923454367
FFF,2013J,29,Withdrawn,13,262,2.911111111111111
FFF,2013J,30,Distinction,162,20110,4.969112923152953
FFF,2013J,30,Fail,66,6198,6.416149068322981
FFF,2013J,30,Pass,662,75547,5.583665927568367
FFF,2013J,30,Withdrawn,11,303,3.223404255319149
FFF,2013J,31,Distinction,162,26827,5.461522801302932
FFF,2013J,31,Fail,71,8763,7.426271186440678
FFF,2013J,31,Pass,700,104533,6.021139335291746
FFF,2013J,31,Withdrawn,5,250,6.944444444444445
FFF,2013J,32,Distinction,169,22524,5.101698754246885
FFF,2013J,32,Fail,74,8100,6.7725752508361206
FFF,2013J,32,Pass,725,103267,5.7173624183368394
FFF,2013J,32,Withdrawn,4,145,3.5365853658536586
FFF,2013J,33,Distinction,173,23517,4.813139582480557
FFF,2013J,33,Fail,80,10776,5.866086009798584
FFF,2013J,33,Pass,823,122151,5.505273120605733
FFF,2013J,33,Withdrawn,6,682,7.413043478260869
FFF,2013J,34,Distinction,175,30351,5.359526752604626
FFF,2013J,34,Fail,110,33952,8.058865416567766
FFF,2013J,34,Pass,849,167307,5.899192553153979
FFF,2013J,34,Withdrawn,6,960,9.320388349514563
FFF,2013J,35,Distinction,112,2453,2.8791079812206575
FFF,2013J,35,Fail,33,217,1.7933884297520661
FFF,2013J,35,Pass,488,5849,2.292826342610741
FFF,2013J,36,Distinction,105,1468,2.394779771615008
FFF,2013J,36,Fail,24,180,2.2222222222222223
FFF,2013J,36,Pass,430,3918,2.021671826625387
FFF,2013J,36,Withdrawn,1,1,1.0
FFF,2013J,37,Distinction,103,1163,2.316733067729084
FFF,2013J,37,Fail,33,215,2.471264367816092
FFF,2013J,37,Pass,390,3194,1.9655384615384615
FFF,2013J,37,Withdrawn,1,1,1.0
FFF,2013J,38,Distinction,95,792,1.927007299270073
FFF,2013J,38,Fail,27,150,1.7241379310344827
FFF,2013J,38,Pass,376,2824,1.8991257565568258
FFF,2013J,39,Distinction,56,206,1.889908256880734
FFF,2013J,39,Fail,7,23,1.4375
FFF,2013J,39,Pass,160,672,1.841095890410959
FFF,2014B,-1,Distinction,74,6584,2.93797411869701
FFF,2014B,-1,Fail,171,6709,2.621727237202032
FFF,2014B,-1,Pass,370,22153,2.8518280123583932
FFF,2014B,-1,Withdrawn,185,8525,2.773259596616786
FFF,2014B,0,Distinction,97,15403,3.419849023090586
FFF,2014B,0,Fail,264,17097,3.054672145792389
FFF,2014B,0,Pass,473,51090,3.354122899159664
FFF,2014B,0,Withdrawn,254,18856,3.0886158886158888
FFF,2014B,1,Distinction,99,21426,4.231878333004148
FFF,2014B,1,Fail,300,26711,3.4005092297899426
FFF,2014B,1,Pass,503,73695,3.8950845665961946
FFF,2014B,1,Withdrawn,266,28721,3.6826516220028207
FFF,2014B,2,Distinction,101,19673,4.633301931229393
FFF,2014B,2,Fail,278,22757,3.742312119717152
FFF,2014B,2,Pass,509,64168,4.145487434588798
FFF,2014B,2,Withdrawn,243,21770,3.7296556450231284
FFF,2014B,3,Distinction,105,19157,4.586305961216184
FFF,2014B,3,Fail,278,27919,4.189525810324129
FFF,2014B,3,Pass,501,74543,4.178185079311698
FFF,2014B,3,Withdrawn,241,26721,4.276044167066731
FFF,2014B,4,Distinction,107,22277,4.710721082681328
FFF,2014B,4,Fail,306,29002,3.652184863367334
FFF,2014B,4,Pass,525,73948,4.148788150807899
FFF,2014B,4,Withdrawn,245,24368,3.954560207724765
FFF,2014B,5,Distinction,103,18045,4.960142935678944
FFF,2014B,5,Fail,251,18330,4.205092911218169
FFF,2014B,5,Pass,508,57589,4.483727810650888
FFF,2014B,5,Withdrawn,213,19295,4.6415684387779645
FFF,2014B,6,Distinction,102,11776,4.031496062992126
FFF,2014B,6,Fail,232,11675,3.4674784674784673
FFF,2014B,6,Pass,499,48493,4.188012781760083
FFF,2014B,6,Withdrawn,187,14005,4.390282131661442
FFF,2014B,7,Distinction,104,14948,4.219023426474739
FFF,2014B,7,Fail,240,14598,3.7848068446979517
FFF,2014B,7,Pass,521,53193,3.9463610060093477
FFF,2014B,7,Withdrawn,185,15063,4.201673640167364
FFF,2014B,8,Distinction,105,21273,4.681558098591549
FFF,2014B,8,Fail,264,18666,3.8140580302411116
FFF,2014B,8,Pass,533,64794,4.177293533621301
FFF,2014B,8,Withdrawn,191,17372,4.404665314401623
FFF,2014B,9,Distinction,103,14650,4.129086809470124
FFF,2014B,9,Fail,173,8932,4.00179211469534
FFF,2014B,9,Pass,473,41042,4.003316426063207
FFF,2014B,9,Withdrawn,148,7670,4.092849519743863
FFF,2014B,10,Distinction,101,16671,3.917978848413631
FFF,2014B,10,Fail,162,8399,3.646982197134173
FFF,2014B,10,Pass,465,41025,3.726158038147139
FFF,2014B,10,Withdrawn,114,5871,3.5155688622754493
FFF,2014B,11,Distinction,99,12513,4.054763447828905
FFF,2014B,11,Fail,155,5883,3.1510444563470807
FFF,2014B,11,Pass,469,34591,3.6857751731486417
FFF,2014B,11,Withdrawn,111,5596,3.6056701030927836
FFF,2014B,12,Distinction,101,12190,3.7232742822235796
FFF,2014B,12,Fail,184,8896,3.1976994967649173
FFF,2014B,12,Pass,500,47284,3.4790670296519757
FFF,2014B,12,Withdrawn,112,7157,3.5204131824889324
FFF,2014B,13,Distinction,102,15792,4.584034833091437
FFF,2014B,13,Fail,200,12757,3.496984649122807
FFF,2014B,13,Pass,527,51590,3.692120518142131
FFF,2014B,13,Withdrawn,119,6174,3.321140398063475
FFF,2014B,14,Distinction,100,16560,5.536609829488466
FFF,2014B,14,Fail,128,8629,4.263339920948616
FFF,2014B,14,Pass,481,46771,4.666367355083309
FFF,2014B,14,Withdrawn,75,3927,3.754302103250478
FFF,2014B,15,Distinction,94,12624,5.315368421052631
FFF,2014B,15,Fail,120,5489,3.890148830616584
FFF,2014B,15,Pass,454,40201,4.776734790874524
FFF,2014B,15,Withdrawn,66,1890,3.103448275862069
FFF,2014B,16,Distinction,99,10025,4.453576188360729
FFF,2014B,16,Fail,120,6197,4.244520547945205
FFF,2014B,16,Pass,444,35193,4.416792168674699
FFF,2014B,16,Withdrawn,47,1643,4.33509234828496
FFF,2014B,17,Distinction,95,8569,4.167801556420233
FFF,2014B,17,Fail,108,4052,3.734562211981567
FFF,2014B,17,Pass,439,34246,4.193730100416361
FFF,2014B,17,Withdrawn,53,2483,4.03739837398374
FFF,2014B,18,Distinction,102,12201,4.248259052924791
FFF,2014B,18,Fail,128,7623,4.033333333333333
FFF,2014B,18,Pass,498,44637,4.095889153973206
FFF,2014B,18,Withdrawn,56,1503,2.8738049713193115
FFF,2014B,19,Distinction,104,18154,4.608783955318609
FFF,2014B,19,Fail,144,10667,4.013167795334838
FFF,2014B,19,Pass,522,61266,4.289434992648603
FFF,2014B,19,Withdrawn,48,2387,3.661042944785276
FFF,2014B,20,Distinction,99,17328,4.532566047606592
FFF,2014B,20,Fail,106,5844,3.849802371541502
FFF,2014B,20,Pass,471,46406,4.386614991965214
FFF,2014B,20,Withdrawn,40,2139,4.465553235908142
FFF,2014B,21,Distinction,98,17827,4.792204301075269
FFF,2014B,21,Fail,94,5959,4.381617647058824
FFF,2014B,21,Pass,460,53480,4.703192331369273
FFF,2014B,21,Withdrawn,31,2021,4.263713080168777
FFF,2014B,22,Distinction,99,17818,5.396123561477892
FFF,2014B,22,Fail,86,4604,4.027996500437445
FFF,2014B,22,Pass,443,50196,4.8158879401323995
FFF,2014B,22,Withdrawn,26,990,3.2890365448504983
FFF,2014B,23,Distinction,94,12391,4.452389507725476
FFF,2014B,23,Fail,78,4048,3.8848368522072936
FFF,2014B,23,Pass,452,43532,4.462532034853921
FFF,2014B,23,Withdrawn,24,1156,3.717041800643087
FFF,2014B,24,Distinction,103,13177,4.279636245534264
FFF,2014B,24,Fail,88,5104,3.6825396825396823
FFF,2014B,24,Pass,490,46854,4.347188717758397
FFF,2014B,24,Withdrawn,19,805,4.128205128205129
FFF,2014B,25,Distinction,104,14699,4.81776466732219
FFF,2014B,25,Fail,99,7760,5.173333333333333
FFF,2014B,25,Pass,511,51762,4.58030262808601
FFF,2014B,25,Withdrawn,19,1950,5.416666666666667
FFF,2014B,26,Distinction,93,12001,4.754754358161648
FFF,2014B,26,Fail,65,4297,4.882954545454545
FFF,2014B,26,Pass,431,45364,5.503336164017955
FFF,2014B,26,Withdrawn,12,250,3.048780487804878
FFF,2014B,27,Distinction,96,11729,5.112903225806452
FFF,2014B,27,Fail,56,3464,4.934472934472934
FFF,2014B,27,Pass,399,45423,5.393374495369271
FFF,2014B,27,Withdrawn,8,30,1.5
FFF,2014B,28,Distinction,93,14444,5.132906894100924
FFF,2014B,28,Fail,57,5910,6.677966101694915
FFF,2014B,28,Pass,402,54135,5.659696811291166
FFF,2014B,28,Withdrawn,7,183,4.066666666666666
FFF,2014B,29,Distinction,91,10132,4.539426523297491
FFF,2014B,29,Fail,53,6498,6.284332688588008
FFF,2014B,29,Pass,400,50668,5.751191827468785
FFF,2014B,29,Withdrawn,5,51,3.642857142857143
FFF,2014B,30,Distinction,94,13996,5.002144388849178
FFF,2014B,30,Fail,60,7168,6.546118721461188
FFF,2014B,30,Pass,426,59805,5.8386214976081225
FFF,2014B,30,Withdrawn,5,69,3.8333333333333335
FFF,2014B,31,Distinction,98,11811,4.648170011806376
FFF,2014B,31,Fail,70,7453,6.526269702276707
FFF,2014B,31,Pass,464,60874,5.507464036913055
FFF,2014B,31,Withdrawn,3,41,5.857142857142857
FFF,2014B,32,Distinction,93,10239,5.140060240963855
FFF,2014B,32,Fail,82,14512,7.53478712357217
FFF,2014B,32,Pass,493,76705,6.068433544303797
FFF,2014B,32,Withdrawn,5,775,9.810126582278482
FFF,2014B,33,Distinction,98,8633,4.702069716775599
FFF,2014B,33,Fail,92,25182,8.017191977077363
FFF,2014B,33,Pass,492,76843,6.273410074291779
FFF,2014B,33,Withdrawn,4,83,2.9642857142857144
FFF,2014B,34,Distinction,70,791,2.043927648578811
FFF,2014B,34,Fail,39,166,1.8043478260869565
FFF,2014B,34,Pass,281,2773,2.35
FFF,2014B,34,Withdrawn,1,8,2.0
FFF,2014B,35,Distinction,52,317,1.8982035928143712
FFF,2014B,35,Fail,18,68,2.0606060606060606
FFF,2014B,35,Pass,194,870,2.0
FFF,2014J,-1,Distinction,197,16468,3.0378159011252537
FFF,2014J,-1,Fail,196,7586,2.6730091613812546
FFF,2014J,-1,Pass,531,32453,2.9473254018708563
FFF,2014J,-1,Withdrawn,326,12996,2.6751749691230957
FFF,2014J,0,Distinction,247,43077,3.6899948603734796
FFF,2014J,0,Fail,301,21194,3.115390268998971
FFF,2014J,0,Pass,772,85093,3.3217394698832807
FFF,2014J,0,Withdrawn,478,32642,2.9671848013816926
FFF,2014J,1,Distinction,256,48339,4.00820895522388
FFF,2014J,1,Fail,310,30927,3.6312081718915112
FFF,2014J,1,Pass,794,120112,3.843706998623956
FFF,2014J,1,Withdrawn,464,43275,3.351014402973517
FFF,2014J,2,Distinction,251,47149,4.222172472463509
FFF,2014J,2,Fail,296,24375,3.6654135338345863
FFF,2014J,2,Pass,799,106100,4.0606222970645645
FFF,2014J,2,Withdrawn,419,32350,3.48749460974558
FFF,2014J,3,Distinction,255,58903,4.772565224436883
FFF,2014J,3,Fail,307,31254,3.967754221150184
FFF,2014J,3,Pass,820,124916,4.299738400110147
FFF,2014J,3,Withdrawn,404,41564,3.969439404068379
FFF,2014J,4,Distinction,257,48827,4.730381708971129
FFF,2014J,4,Fail,311,30145,3.8563387488806447
FFF,2014J,4,Pass,836,120725,4.351391291810842
FFF,2014J,4,Withdrawn,385,33912,3.6957279860505667
FFF,2014J,5,Distinction,254,42305,4.724176437744277
FFF,2014J,5,Fail,277,18116,3.904310344827586
FFF,2014J,5,Pass,801,96092,4.5285828738394835
FFF,2014J,5,Withdrawn,323,22446,4.071467440594957
FFF,2014J,6,Distinction,253,38734,4.562308598351001
FFF,2014J,6,Fail,246,16394,3.8637756304501534
FFF,2014J,6,Pass,790,80143,4.128954147346729
FFF,2014J,6,Withdrawn,280,17506,3.8936832740213525
FFF,2014J,7,Distinction,253,44668,4.519680259030658
FFF,2014J,7,Fail,261,19004,3.8894801473598037
FFF,2014J,7,Pass,811,94221,4.066683931114852
FFF,2014J,7,Withdrawn,247,15005,3.7958512522135086
FFF,2014J,8,Distinction,254,40097,4.261558082686789
FFF,2014J,8,Fail,283,22408,3.711162636634647
FFF,2014J,8,Pass,841,93940,3.968066232998226
FFF,2014J,8,Withdrawn,257,18877,3.815076798706548
FFF,2014J,9,Distinction,250,31727,4.0447475777664454
FFF,2014J,9,Fail,221,10504,3.8846153846153846
FFF,2014J,9,Pass,755,66380,4.0791495114607015
FFF,2014J,9,Withdrawn,179,10884,4.1621414913957935
FFF,2014J,10,Distinction,241,30733,3.8551179126944306
FFF,2014J,10,Fail,193,8366,3.602928509905254
FFF,2014J,10,Pass,717,60385,3.7620708990094074
FFF,2014J,10,Withdrawn,130,6945,3.7806205770277628
FFF,2014J,11,Distinction,230,25348,3.620625624910727
FFF,2014J,11,Fail,148,5802,3.3421658986175116
FFF,2014J,11,Pass,664,49378,3.7817262770927473
FFF,2014J,11,Withdrawn,101,4917,3.7278241091736164
FFF,2014J,12,Distinction,206,18254,4.032250938811575
FFF,2014J,12,Fail,112,4221,3.7856502242152468
FFF,2014J,12,Pass,536,31755,3.6894388288602302
FFF,2014J,12,Withdrawn,75,2870,3.6237373737373737
FFF,2014J,13,Distinction,244,30146,3.8584410597721748
FFF,2014J,13,Fail,184,10190,3.5222951952989976
FFF,2014J,13,Pass,745,64839,3.6440735120553027
FFF,2014J,13,Withdrawn,108,6474,3.508943089430894
FFF,2014J,14,Distinction,256,38937,4.244277305428384
FFF,2014J,14,Fail,234,16301,3.681345980126468
FFF,2014J,14,Pass,831,96626,4.040393058749738
FFF,2014J,14,Withdrawn,120,9069,3.9550806803314433
FFF,2014J,15,Distinction,249,36061,4.956838487972509
FFF,2014J,15,Fail,182,10823,4.149923312883436
FFF,2014J,15,Pass,752,77723,4.6332637853949326
FFF,2014J,15,Withdrawn,86,4904,4.141891891891892
FFF,2014J,16,Distinction,247,35487,4.908977728593166
FFF,2014J,16,Fail,157,7690,3.9035532994923856
FFF,2014J,16,Pass,724,68697,4.7547757475083055
FFF,2014J,16,Withdrawn,78,4413,4.822950819672132
FFF,2014J,17,Distinction,229,33584,4.756266817731199
FFF,2014J,17,Fail,135,8694,4.920203735144312
FFF,2014J,17,Pass,713,68396,4.678889040908469
FFF,2014J,17,Withdrawn,72,3950,4.463276836158192
FFF,2014J,18,Distinction,239,27997,4.308556478916589
FFF,2014J,18,Fail,146,6696,3.8416523235800346
FFF,2014J,18,Pass,714,62234,4.2899289997932035
FFF,2014J,18,Withdrawn,52,2629,3.98937784522003
FFF,2014J,19,Distinction,253,35615,4.026113497626046
FFF,2014J,19,Fail,160,8923,3.4665889665889664
FFF,2014J,19,Pass,785,82872,4.025648498979889
FFF,2014J,19,Withdrawn,59,3369,4.01549463647199
FFF,2014J,20,Distinction,256,49201,4.649059812907493
FFF,2014J,20,Fail,184,16170,4.108231707317073
FFF,2014J,20,Pass,826,114004,4.252135317593525
FFF,2014J,20,Withdrawn,56,3723,3.914826498422713
FFF,2014J,21,Distinction,253,46832,4.758865968905599
FFF,2014J,21,Fail,135,9177,4.215434083601286
FFF,2014J,21,Pass,744,87390,4.531736154324829
FFF,2014J,21,Withdrawn,37,2736,4.228748068006182
FFF,2014J,22,Distinction,249,43293,4.685896742071653
FFF,2014J,22,Fail,126,8281,4.520196506550218
FFF,2014J,22,Pass,737,90073,4.736695414387884
FFF,2014J,22,Withdrawn,36,3123,5.213689482470785
FFF,2014J,23,Distinction,244,40945,5.162002017145738
FFF,2014J,23,Fail,100,7291,4.473006134969325
FFF,2014J,23,Pass,704,83057,5.229301769187181
FFF,2014J,23,Withdrawn,26,1393,4.4222222222222225
FFF,2014J,24,Distinction,240,32262,4.6333476949590695
FFF,2014J,24,Fail,97,6926,4.686062246278755
FFF,2014J,24,Pass,678,62376,4.648334451151353
FFF,2014J,24,Withdrawn,25,1066,5.076190476190476
FFF,2014J,25,Distinction,244,28559,4.460949703217745
FFF,2014J,25,Fail,88,5441,4.507870753935377
FFF,2014J,25,Pass,645,55381,4.742742142673632
FFF,2014J,25,Withdrawn,14,376,3.0569105691056913
FFF,2014J,26,Distinction,236,29168,5.082418539815299
FFF,2014J,26,Fail,82,4352,4.387096774193548
FFF,2014J,26,Pass,638,53702,4.72396199859254
FFF,2014J,26,Withdrawn,10,135,2.8125
FFF,2014J,27,Distinction,226,21049,4.225010036130068
FFF,2014J,27,Fail,81,4289,4.505252100840337
FFF,2014J,27,Pass,660,47611,4.327485911652427
FFF,2014J,27,Withdrawn,15,346,4.219512195121951
FFF,2014J,28,Distinction,248,26646,3.9498962348058106
FFF,2014J,28,Fail,101,4929,3.569152787834902
FFF,2014J,28,Pass,742,62846,4.06533410958018
FFF,2014J,28,Withdrawn,23,225,2.227722772277228
FFF,2014J,29,Distinction,254,35454,4.80993080993081
FFF,2014J,29,Fail,108,6508,4.2014202711426725
FFF,2014J,29,Pass,805,87876,4.76680227827502
FFF,2014J,29,Withdrawn,12,902,5.819354838709677
FFF,2014J,30,Distinction,239,33060,4.893428063943162
FFF,2014J,30,Fail,83,7752,6.113564668769716
FFF,2014J,30,Pass,703,76464,5.470701867353509
FFF,2014J,30,Withdrawn,5,214,4.28
FFF,2014J,31,Distinction,237,40165,5.048391151332328
FFF,2014J,31,Fail,72,7081,7.102306920762286
FFF,2014J,31,Pass,699,93267,5.519737231461206
FFF,2014J,31,Withdrawn,5,95,3.1666666666666665
FFF,2014J,32,Distinction,231,41093,5.213524486171022
FFF,2014J,32,Fail,65,5547,6.41271676300578
FFF,2014J,32,Pass,714,94519,5.467634638745879
FFF,2014J,32,Withdrawn,4,396,9.209302325581396
FFF,2014J,33,Distinction,237,39482,5.048203554532669
FFF,2014J,33,Fail,69,6741,6.475504322766571
FFF,2014J,33,Pass,722,110941,5.8056936522057665
FFF,2014J,33,Withdrawn,4,625,9.328358208955224
FFF,2014J,34,Distinction,241,44871,5.1522562866000685
FFF,2014J,34,Fail,80,16217,7.774209012464046
FFF,2014J,34,Pass,788,162827,6.136541795432276
FFF,2014J,34,Withdrawn,7,775,4.036458333333333
FFF,2014J,35,Distinction,230,28672,4.941744226128921
FFF,2014J,35,Fail,103,29394,9.061035758323058
FFF,2014J,35,Pass,785,131899,6.397274226404113
FFF,2014J,35,Withdrawn,2,346,9.105263157894736
FFF,2014J,36,Distinction,157,2452,2.5020408163265304
FFF,2014J,36,Fail,38,365,2.33974358974359
FFF,2014J,36,Pass,453,5038,2.170616113744076
FFF,2014J,36,Withdrawn,1,1,1.0
FFF,2014J,37,Distinction,152,1863,2.163763066202091
FFF,2014J,37,Fail,32,216,2.3736263736263736
FFF,2014J,37,Pass,374,2985,1.997991967871486
FFF,2014J,38,Distinction,141,1106,1.8311258278145695
FFF,2014J,38,Fail,34,157,1.8255813953488371
FFF,2014J,38,Pass,367,2488,1.8388765705838876
FFF,2014J,39,Distinction,92,415,1.7887931034482758
FFF,2014J,39,Fail,14,25,1.4705882352941178
FFF,2014J,39,Pass,213,995,1.8025362318840579
GGG,2013J,-1,Distinction,44,1782,3.8240343347639487
GGG,2013J,-1,Fail,57,1271,3.0774818401937045
GGG,2013J,-1,Pass,124,2343,2.772781065088757
GGG,2013J,-1,Withdrawn,12,315,2.7155172413793105
GGG,2013J,0,Distinction,95,4796,3.4478792235801583
GGG,2013J,0,Fail,157,4862,2.892325996430696
GGG,2013J,0,Pass,278,8720,2.902796271637816
GGG,2013J,0,Withdrawn,29,1079,3.127536231884058
GGG,2013J,1,Distinction,92,3187,3.2191919191919194
GGG,2013J,1,Fail,140,3545,2.780392156862745
GGG,2013J,1,Pass,273,6886,2.961720430107527
GGG,2013J,1,Withdrawn,25,648,3.640449438202247
GGG,2013J,2,Distinction,94,2683,3.3495630461922596
GGG,2013J,2,Fail,137,2801,2.855249745158002
GGG,2013J,2,Pass,268,5765,2.9609655880842323
GGG,2013J,2,Withdrawn,21,630,3.5195530726256985
GGG,2013J,3,Distinction,80,1596,3.111111111111111
GGG,2013J,3,Fail,115,2276,3.0673854447439353
GGG,2013J,3,Pass,242,4292,2.754813863928113
GGG,2013J,3,Withdrawn,18,401,3.037878787878788
GGG,2013J,4,Distinction,78,2094,3.943502824858757
GGG,2013J,4,Fail,115,2315,3.153950953678474
GGG,2013J,4,Pass,214,3519,2.9373956594323873
GGG,2013J,4,Withdrawn,11,199,2.6533333333333333
GGG,2013J,5,Distinction,75,1158,3.2346368715083798
GGG,2013J,5,Fail,93,1863,3.1522842639593907
GGG,2013J,5,Pass,227,3328,2.808438818565401
GGG,2013J,5,Withdrawn,15,212,2.789473684210526
GGG,2013J,6,Distinction,73,1238,3.1581632653061225
GGG,2013J,6,Fail,97,1498,3.0201612903225805
GGG,2013J,6,Pass,193,2674,2.8908108108108106
GGG,2013J,6,Withdrawn,14,223,3.2794117647058822
GGG,2013J,7,Distinction,75,1254,3.182741116751269
GGG,2013J,7,Fail,85,1039,2.552825552825553
GGG,2013J,7,Pass,228,3638,3.0316666666666667
GGG,2013J,7,Withdrawn,15,234,3.4925373134328357
GGG,2013J,8,Distinction,77,1372,3.146788990825688
GGG,2013J,8,Fail,85,1100,2.849740932642487
GGG,2013J,8,Pass,213,3258,2.9193548387096775
GGG,2013J,8,Withdrawn,11,194,3.730769230769231
GGG,2013J,9,Distinction,93,1970,3.5431654676258995
GGG,2013J,9,Fail,118,1668,2.707792207792208
GGG,2013J,9,Pass,275,3836,2.6657400972897847
GGG,2013J,9,Withdrawn,13,149,2.442622950819672
GGG,2013J,10,Distinction,76,1279,3.2627551020408165
GGG,2013J,10,Fail,74,836,2.5105105105105103
GGG,2013J,10,Pass,197,1948,2.45959595959596
GGG,2013J,10,Withdrawn,9,137,4.28125
GGG,2013J,11,Distinction,44,490,2.768361581920904
GGG,2013J,11,Fail,39,386,3.0393700787401574
GGG,2013J,11,Pass,109,1017,2.601023017902813
GGG,2013J,11,Withdrawn,6,68,2.5185185185185186
GGG,2013J,12,Distinction,70,2082,3.63986013986014
GGG,2013J,12,Fail,60,898,2.878205128205128
GGG,2013J,12,Pass,178,3895,3.4469026548672566
GGG,2013J,12,Withdrawn,11,247,3.859375
GGG,2013J,13,Distinction,110,4950,4.0707236842105265
GGG,2013J,13,Fail,89,2198,3.082748948106592
GGG,2013J,13,Pass,290,11652,3.980867782712675
GGG,2013J,13,Withdrawn,18,562,3.2298850574712645
GGG,2013J,14,Distinction,97,4073,3.7818012999071495
GGG,2013J,14,Fail,75,2203,3.337878787878788
GGG,2013J,14,Pass,280,8686,3.5554645927138764
GGG,2013J,14,Withdrawn,16,322,2.900900900900901
GGG,2013J,15,Distinction,102,3237,3.2208955223880595
GGG,2013J,15,Fail,67,1821,3.281081081081081
GGG,2013J,15,Pass,294,7835,3.1979591836734693
